time,soil,light,ph,steam,dh_h,dh_t,therm,lm35
1587,1.360293,1.302271,0.6000004,0.08864469,45,25,22.847382,25.30403
1588,1.3973626,1.302271,0.6000004,0.08783882,45,25,22.924836,25.787548
1589,1.3643223,1.302271,0.6000004,0.08783882,45,25,22.795684,25.30403
1591,1.3643223,1.2877655,0.6000004,0.08783882,45,25,22.458954,25.787548
1592,1.3973626,1.2877655,0.6000004,0.08783882,45,25,22.795684,25.787548
1593,1.3643223,1.2877655,0.6000004,0.08783882,45,25,22.795684,25.787548
1595,1.3643223,1.2877655,0.6000004,0.08783882,45,25,22.795684,25.626374
1596,1.3586813,1.303077,0.6000004,0.086227108,45,24,22.924836,25.626374
1597,1.3498168,1.303077,0.6000004,0.08380952,45,24,22.924836,25.06227
1598,1.3498168,1.303077,0.6000004,0.08380952,45,24,22.588624,25.06227
1600,1.3619047,1.303077,0.6000004,0.08300366,45,24,22.924836,25.06227
1601,1.3619047,1.2934066,0.6000004,0.08300366,45,24,22.795684,24.820512
1602,1.3619047,1.2934066,0.6000004,0.08300366,46,24,22.6922,24.981686
1604,1.3804395,1.2934066,0.6000004,0.08300366,46,24,22.795684,24.981686
1605,1.3804395,1.1830037,0.6000004,0.08300366,46,24,22.795684,24.981686
1606,1.3731867,1.1830037,0.6000004,0.08300366,46,24,22.795684,24.981686
1608,1.3731867,1.1830037,0.6000004,0.08300366,46,24,22.795684,25.4652
1609,1.3828571,1.1830037,0.6000004,0.08300366,46,24,22.821534,25.4652
1610,1.3828571,1.2845421,0.6000004,0.08300366,46,24,22.795684,24.820512
1611,1.3828571,1.2845421,0.6000004,0.08542124,46,24,22.821534,25.626374
1613,1.3828571,1.2845421,0.6000004,0.08542124,46,24,22.795684,24.820512
1614,1.3828571,1.2845421,0.6000004,0.08542124,46,24,22.899018,24.739926
1615,1.3465934,1.2071794,0.6000004,0.08542124,46,24,22.6145632,24.739926
1617,1.3465934,1.2071794,0.6000004,0.08542124,46,24,23.002228,24.820512
1618,1.3506226,1.2071794,0.6000004,0.08380952,47,24,22.6145632,24.739926
1619,1.3917216,1.2071794,0.6000004,0.08380952,47,24,22.562714,24.739926
1620,1.3917216,1.365934,0.6000004,0.08380952,47,24,22.562714,25.142858
1622,1.3957509,1.365934,0.6000004,0.08461539,47,24,22.97644,25.142858
1623,1.4086447,1.2176556,0.6000004,0.086227108,47,24,22.97644,24.65934
1624,1.4086447,1.365934,0.6000004,0.08864469,47,24,22.97644,25.142858
1626,1.4118682,1.2176556,0.6000004,0.08864469,47,24,22.97644,25.142858
1627,1.4086447,1.2176556,0.6000004,0.08864469,47,24,22.821534,24.65934
1628,1.3941392,1.2176556,0.6000004,0.08864469,47,24,22.795684,25.384616
1629,1.3739927,1.2571429,0.6000004,0.08864469,47,24,22.640442,25.384616
1631,1.3739927,1.2571429,0.6000004,0.08864469,47,24,22.640442,24.417584
1632,1.3739927,1.2571429,0.6000004,0.08864469,47,24,22.640442,24.175826
1633,1.3941392,1.2571429,0.6000004,0.089450548,47,24,22.6145632,24.175826
1635,1.3860806,1.3216118,0.6000004,0.089450548,47,24,22.6145632,24.175826
1636,1.3860806,1.3216118,0.6000004,0.089450548,47,24,22.562714,24.175826
1637,1.3860806,1.3216118,0.6000004,0.089450548,47,24,22.562714,24.175826
1638,1.3860806,1.3216118,0.6000004,0.089450548,47,24,22.433014,24.336996
1640,1.3699634,1.3119414,0.6000004,0.08864469,47,24,22.433014,24.65934
1641,1.3441758,1.3119414,0.6000004,0.08783882,47,24,22.407044,24.336996
1642,1.3441758,1.3119414,0.6000004,0.08783882,47,24,22.303132,24.65934
1644,1.3425641,1.2998534,0.6000004,0.08864469,48,24,22.303132,24.65934
1645,1.3425641,1.2998534,0.6000004,0.091868132,48,23,22.251098,24.65934
1646,1.3562638,1.2998534,0.6000004,0.091868132,48,23,22.251098,24.175826
1648,1.3562638,1.2168498,0.6000004,0.091868132,48,23,22.303132,24.09524
1649,1.3562638,1.2168498,0.6000004,0.08703297,48,23,22.251098,24.09524
1650,1.3756044,1.2055677,0.6000004,0.086227108,48,23,22.3810732,24.981686
1651,1.3756044,1.2055677,0.6000004,0.08542124,48,23,22.3810732,24.09524
1653,1.3482051,1.2265202,0.6000004,0.08542124,48,23,22.146972,24.09524
1654,1.3482051,1.2305494,0.6000004,0.08542124,48,23,22.146972,24.175826
1655,1.3482051,1.2265202,0.6000004,0.08542124,48,23,22.173004,24.175826
1657,1.3482051,1.2305494,0.6000004,0.08542124,48,23,22.173004,24.175826
1658,1.349011,1.3183882,0.6000004,0.08542124,48,23,22.433014,24.175826
1659,1.3756044,1.2305494,0.6000004,0.086227108,48,23,22.433014,24.175826
1660,1.378022,1.3183882,0.6000004,0.086227108,48,23,22.458954,24.417584
1662,1.378022,1.3183882,0.6000004,0.086227108,48,23,22.6145632,24.417584
1663,1.378022,1.3175824,0.6000004,0.08864469,49,23,22.458954,24.578754
1664,1.4021978,1.3175824,0.6000004,0.08864469,49,23,22.6922,24.578754
1666,1.4021978,1.3175824,0.6000004,0.08461539,49,23,22.718078,24.578754
1667,1.3812454,1.2418314,0.6000004,0.08461539,49,23,22.6922,24.498168
1668,1.3731867,1.2418314,0.6000004,0.086227108,49,23,22.458954,24.09524
1669,1.3747985,1.2128205,0.6000004,0.086227108,49,23,22.329102,24.014652
1671,1.365934,1.209597,0.6000004,0.08703297,49,23,22.329102,23.934064
1672,1.360293,1.2128205,0.6000004,0.08703297,49,23,22.199066,23.85348
1673,1.365934,1.209597,0.6000004,0.08703297,49,23,22.329102,23.85348
1675,1.365934,1.203956,0.6000004,0.08783882,49,23,22.484924,24.014652
1676,1.365934,1.203956,0.6000004,0.08783882,49,23,22.484924,24.417584
1677,1.3812454,1.203956,0.6000004,0.08783882,49,23,22.640442,24.417584
1678,1.3812454,1.203956,0.6000004,0.08703297,49,23,22.640442,24.417584
1680,1.3812454,1.2531135,0.6000004,0.086227108,49,23,22.66632,24.417584
1681,1.3812454,1.2531135,0.6000004,0.08300366,49,23,22.27713,24.09524
1682,1.4021978,1.2531135,0.6000004,0.08139194,49,23,22.27713,23.85348
1684,1.4021978,1.2643955,0.6000004,0.08139194,49,23,22.146972,23.85348
1685,1.4021978,1.2643955,0.6000004,0.08139194,49,23,22.27713,23.692308
1686,1.4021978,1.2015384,0.6000004,0.0821978,49,23,22.27713,23.692308
1687,1.4021978,1.245055,0.6000004,0.0821978,49,23,22.303132,23.692308
1689,1.3731867,1.245055,0.6000004,0.0821978,49,23,22.303132,23.692308
1690,1.3731867,1.245055,0.6000004,0.0821978,49,23,22.303132,23.692308
1691,1.3893039,1.245055,0.6000004,0.0821978,49,23,22.303132,23.692308
1693,1.3893039,1.2950183,0.6000004,0.0821978,50,23,22.303132,23.692308
1694,1.3893039,1.2950183,0.6000004,0.08380952,50,23,22.251098,23.692308
1695,1.3957509,1.2531135,0.6000004,0.08542124,49,23,22.329102,24.578754
1696,1.3957509,1.2531135,0.6000004,0.08542124,50,23,22.3810732,24.578754
1698,1.3393407,1.2531135,0.6000004,0.0821978,50,23,22.329102,24.578754
1699,1.3385347,1.2531135,0.6000004,0.0821978,50,23,22.173004,23.6117216
1700,1.3385347,1.337729,0.6000004,0.0821978,50,23,22.329102,24.09524
1702,1.3385347,1.337729,0.6000004,0.0821978,50,23,22.3810732,24.014652
1703,1.3554579,1.337729,0.6000004,0.0821978,50,23,22.225098,24.014652
1704,1.3554579,1.3772161,0.6000004,0.08139194,50,23,22.225098,24.014652
1706,1.3699634,1.337729,0.6000004,0.08139194,50,23,22.225098,24.014652
1707,1.3554579,1.3772161,0.6000004,0.08139194,50,23,22.199066,24.014652
1708,1.3554579,1.3772161,0.6000004,0.08139194,50,23,22.199066,24.014652
1709,1.3393407,1.3643223,0.6000004,0.08139194,50,23,21.99054,24.014652
1711,1.3699634,1.3643223,0.6000004,0.08139194,50,23,22.199066,24.014652
1712,1.3610989,1.3643223,0.6000004,0.08380952,50,23,21.99054,24.014652
1713,1.3683516,1.2829304,0.6000004,0.08461539,50,23,22.27713,23.531136
1715,1.3683516,1.2829304,0.6000004,0.08461539,50,23,22.068786,23.531136
1716,1.3683516,1.2829304,0.6000004,0.08461539,50,23,22.068786,23.531136
1717,1.3683516,1.2716483,0.6000004,0.08461539,50,23,22.068786,23.531136
1718,1.3683516,1.2716483,0.6000004,0.08461539,50,23,22.068786,23.531136
1720,1.3868864,1.2716483,0.6000004,0.089450548,50,23,22.068786,23.531136
1721,1.3876923,1.2716483,0.6000004,0.091868132,50,22,21.99054,23.531136
1722,1.3876923,1.4569963,0.6000004,0.089450548,50,22,22.173004,23.45055
1724,1.3876923,1.4569963,0.6000004,0.086227108,50,22,22.173004,23.45055
1725,1.3876923,1.4569963,0.6000004,0.086227108,51,22,22.173004,24.25641
1726,1.3764102,1.4569963,0.6000004,0.08542124,51,22,22.173004,24.25641
1727,1.3731867,1.4320147,0.6000004,0.08542124,51,22,22.173004,23.369964
1729,1.3764102,1.4320147,0.6000004,0.08542124,51,22,22.329102,23.772894
1730,1.3764102,1.4481319,0.6000004,0.08300366,51,22,22.068786,23.772894
1731,1.3731867,1.4320147,0.6000004,0.08300366,51,22,22.146972,23.369964
1733,1.3893039,1.4481319,0.6000004,0.08300366,51,22,22.146972,23.772894
1734,1.3893039,1.4481319,0.6000004,0.08300366,51,22,22.146972,24.014652
1735,1.3554579,1.3159706,0.6000004,0.0821978,51,22,21.676758,24.014652
1736,1.3554579,1.3159706,0.6000004,0.0821978,51,22,22.146972,23.934064
1738,1.365934,1.3159706,0.6000004,0.0781685,51,22,21.676758,24.014652
1739,1.3554579,1.3159706,0.6000004,0.0781685,51,22,21.676758,23.934064
1740,1.365934,1.3216118,0.6000004,0.07575091,51,22,22.016632,23.208792
1742,1.365934,1.3216118,0.6000004,0.07575091,51,22,22.016632,23.934064
1743,1.3328937,1.3216118,0.6000004,0.0781685,51,22,21.807678,24.09524
1744,1.3208058,1.3216118,0.6000004,0.07978021,51,22,22.016632,23.047618
1746,1.3328937,1.3216118,0.6000004,0.07978021,51,22,22.016632,23.85348
1747,1.3328937,1.378022,0.6000004,0.0821978,51,22,22.146972,24.09524
1748,1.3627106,1.378022,0.6000004,0.08300366,51,22,22.146972,24.25641
1749,1.3627106,1.378022,0.6000004,0.08380952,51,22,22.146972,23.85348
1751,1.3699634,1.4989011,0.6000004,0.08380952,51,22,22.146972,24.09524
1752,1.3756044,1.4989011,0.6000004,0.08380952,51,22,22.146972,24.09524
1753,1.3756044,1.4989011,0.6000004,0.08300366,51,22,22.146972,24.014652
1755,1.336923,1.4989011,0.6000004,0.08300366,51,22,22.146972,23.208792
1756,1.394945,1.4175091,0.6000004,0.08300366,51,22,22.146972,24.014652
1757,1.3860806,1.4175091,0.6000004,0.08300366,51,22,22.355102,23.772894
1758,1.336923,1.4175091,0.6000004,0.0821978,51,22,22.225098,23.28938
1760,1.3393407,1.4175091,0.6000004,0.0821978,51,22,22.09488,23.28938
1761,1.3457875,1.4658607,0.6000004,0.0821978,51,22,22.09488,23.772894
1762,1.3457875,1.4658607,0.6000004,0.0821978,51,22,22.225098,23.692308
1764,1.3457875,1.4658607,0.6000004,0.0821978,51,22,22.225098,23.692308
1765,1.3852746,1.4779487,0.6000004,0.0821978,51,22,22.303132,23.692308
1766,1.3852746,1.4779487,0.6000004,0.08461539,52,22,22.303132,23.772894
1767,1.3941392,1.4779487,0.6000004,0.08461539,51,22,22.303132,23.772894
1769,1.3941392,1.4956776,0.6000004,0.08461539,51,22,21.938324,23.772894
1770,1.3941392,1.4956776,0.6000004,0.08380952,51,22,21.938324,23.772894
1771,1.3852746,1.4537728,0.6000004,0.08380952,52,22,21.938324,23.772894
1773,1.3852746,1.4956776,0.6000004,0.0821978,51,22,21.938324,23.772894
1774,1.3417582,1.4537728,0.6000004,0.07655678,51,22,21.9122,23.047618
1775,1.3417582,1.4537728,0.6000004,0.07655678,52,22,21.938324,23.047618
1776,1.3417582,1.4537728,0.6000004,0.07655678,52,22,21.938324,23.047618
1778,1.3473992,1.5416117,0.6000004,0.07655678,52,22,21.938324,23.6117216
1779,1.3473992,1.5416117,0.6000004,0.07575091,52,22,21.99054,23.6117216
1780,1.3594872,1.5416117,0.6000004,0.07978021,52,22,21.99054,23.772894
1782,1.4062271,1.5351648,0.6000004,0.07897436,52,22,21.99054,24.336996
1783,1.3876923,1.5416117,0.6000004,0.07897436,52,22,21.886108,24.014652
1784,1.3876923,1.5351648,0.6000004,0.07897436,52,22,21.886108,24.014652
1786,1.3876923,1.5351648,0.6000004,0.07897436,52,22,21.886108,24.014652
1787,1.3876923,1.6012454,0.6000004,0.077362632,52,22,22.12091,23.6117216
1788,1.3506226,1.6012454,0.6000004,0.077362632,52,22,22.12091,23.208792
1789,1.3506226,1.6012454,0.6000004,0.077362632,52,22,22.12091,23.208792
1791,1.3506226,1.6012454,0.6000004,0.08058608,52,22,22.12091,23.208792
1792,1.3860806,1.5754579,0.6000004,0.0821978,52,22,21.75534,23.531136
1793,1.3860806,1.5754579,0.6000004,0.0821978,52,22,21.75534,23.531136
1795,1.3981684,1.5754579,0.6000004,0.0821978,52,22,22.225098,23.934064
1796,1.3860806,1.5126008,0.6000004,0.0821978,52,22,22.225098,23.531136
1797,1.3401466,1.5126008,0.6000004,0.08139194,52,22,22.173004,23.531136
1798,1.3320879,1.5126008,0.6000004,0.08139194,52,22,22.173004,23.208792
1800,1.3320879,1.5126008,0.6000004,0.08139194,52,22,21.9644468,23.047618
1801,1.3320879,1.5553113,0.6000004,0.07897436,52,22,21.9122,23.047618
1802,1.3506226,1.5553113,0.6000004,0.07897436,52,22,21.9122,23.208792
1804,1.3804395,1.5553113,0.6000004,0.0781685,52,22,21.9644468,23.208792
1805,1.3804395,1.5988277,0.6000004,0.07655678,52,22,22.199066,23.047618
1806,1.3804395,1.5988277,0.6000004,0.07655678,52,22,22.199066,23.047618
1807,1.3796337,1.5988277,0.6000004,0.08058608,52,22,22.199066,23.047618
1809,1.3554579,1.5988277,0.6000004,0.07897436,52,22,22.329102,22.967034
1810,1.3554579,1.5988277,0.6000004,0.07897436,52,22,22.225098,23.047618
1811,1.3554579,1.6084981,0.6000004,0.07897436,52,22,22.12091,23.047618
1813,1.3570695,1.6084981,0.6000004,0.07897436,52,22,22.12091,22.886448
1814,1.3570695,1.6084981,0.6000004,0.07897436,52,22,22.12091,22.886448
1815,1.3570695,1.6084981,0.6000004,0.07978021,52,22,22.12091,23.128204
1816,1.3457875,1.5617582,0.6000004,0.08139194,52,22,22.042724,22.967034
1818,1.3570695,1.5617582,0.6000004,0.08300366,52,22,21.833832,23.128204
1819,1.3619047,1.5617582,0.6000004,0.08300366,52,22,21.833832,23.128204
1820,1.3417582,1.5617582,0.6000004,0.08380952,52,22,21.833832,23.047618
1822,1.3619047,1.5641757,0.6000004,0.08542124,52,22,21.650574,23.047618
1823,1.3788278,1.5641757,0.6000004,0.08380952,52,22,21.833832,23.369964
1824,1.3788278,1.5641757,0.6000004,0.08380952,52,22,22.173004,23.369964
1825,1.3788278,1.598022,0.6000004,0.08380952,52,22,22.173004,23.531136
1827,1.3788278,1.598022,0.6000004,0.08139194,52,22,22.27713,23.531136
1828,1.3788278,1.5416117,0.6000004,0.08139194,52,22,22.27713,23.369964
1829,1.336923,1.598022,0.6000004,0.07978021,52,22,22.640442,23.531136
1831,1.336923,1.5416117,0.6000004,0.07978021,52,22,22.640442,23.28938
1832,1.336923,1.5416117,0.6000004,0.08380952,52,22,22.12091,23.28938
1833,1.3361172,1.6697436,0.6000004,0.08380952,52,22,21.938324,23.047618
1834,1.3361172,1.6697436,0.6000004,0.08380952,52,22,21.938324,23.128204
1836,1.3441758,1.6697436,0.6000004,0.086227108,52,22,21.938324,23.128204
1837,1.3747985,1.6697436,0.6000004,0.086227108,52,22,22.016632,23.128204
1838,1.3361172,1.5520879,0.6000004,0.086227108,52,22,21.938324,22.886448
1840,1.3868864,1.5520879,0.6000004,0.086227108,52,22,21.9122,23.128204
1841,1.3965567,1.5520879,0.6000004,0.08300366,52,22,22.016632,23.369964
1842,1.3965567,1.5520879,0.6000004,0.08139194,52,22,21.9122,22.967034
1844,1.3401466,1.6358974,0.6000004,0.08300366,52,22,21.75534,23.85348
1845,1.3917216,1.6358974,0.6000004,0.08300366,52,22,21.9122,23.85348
1846,1.3457875,1.6358974,0.6000004,0.08139194,52,22,21.9122,23.531136
1847,1.3457875,1.6358974,0.6000004,0.08380952,52,22,21.9122,23.047618
1849,1.3707692,1.6052748,0.6000004,0.08380952,53,22,21.938324,23.047618
1850,1.3804395,1.6052748,0.6000004,0.08300366,53,22,21.938324,23.047618
1851,1.3804395,1.6052748,0.6000004,0.08139194,53,22,21.938324,23.047618
1853,1.3804395,1.6052748,0.6000004,0.08300366,53,22,21.938324,23.047618
1854,1.3828571,1.6778022,0.6000004,0.08139194,52,22,21.729156,23.6117216
1855,1.3828571,1.7148718,0.6000004,0.08139194,53,22,21.729156,23.6117216
1856,1.3473992,1.7148718,0.6000004,0.08139194,52,22,21.729156,23.6117216
1858,1.3473992,1.7148718,0.6000004,0.08139194,52,22,21.729156,23.531136
1859,1.383663,1.7608058,0.6000004,0.08139194,52,22,21.729156,23.531136
1860,1.3473992,1.7148718,0.6000004,0.08139194,52,22,21.938324,23.128204
1862,1.3473992,1.71326,0.6000004,0.08542124,52,22,21.702972,23.128204
1863,1.3901099,1.71326,0.6000004,0.08542124,52,22,22.12091,23.128204
1864,1.3522344,1.71326,0.6000004,0.08461539,52,22,22.12091,23.128204
1865,1.3522344,1.70197808,0.6000004,0.08139194,53,22,22.355102,23.128204
1867,1.3522344,1.70197808,0.6000004,0.08139194,52,22,22.12091,23.128204
1868,1.3893039,1.70197808,0.6000004,0.08139194,53,22,22.355102,23.128204
1869,1.3893039,1.70197808,0.6000004,0.08139194,53,22,22.355102,23.128204
1871,1.3917216,1.71084236,0.6000004,0.08139194,53,22,22.355102,23.128204
1872,1.3893039,1.71084236,0.6000004,0.07978021,53,22,22.355102,23.128204
1873,1.3893039,1.71084236,0.6000004,0.08139194,53,22,22.433014,23.28938
1874,1.3965567,1.77611716,0.6000004,0.07978021,53,22,22.458954,23.28938
1876,1.3884982,1.77611716,0.6000004,0.07978021,53,22,22.458954,23.128204
1877,1.3884982,1.7632234,0.6000004,0.08139194,53,22,22.355102,23.28938
1878,1.3884982,1.77611716,0.6000004,0.08139194,53,22,22.355102,23.28938
1880,1.3868864,1.7632234,0.6000004,0.08139194,53,22,22.355102,23.369964
1881,1.3844688,1.7632234,0.6000004,0.0821978,53,22,22.225098,23.128204
1882,1.3820512,1.78336984,0.6000004,0.08139194,53,22,22.355102,24.014652
1884,1.3820512,1.78336984,0.6000004,0.08058608,53,22,22.355102,23.6117216
1885,1.3820512,1.78336984,0.6000004,0.08058608,53,22,22.510864,23.6117216
1886,1.372381,1.78336984,0.6000004,0.08058608,53,22,22.510864,23.6117216
1887,1.3820512,1.78336984,0.6000004,0.07897436,53,22,22.536774,23.6117216
1889,1.372381,1.811575,0.6000004,0.0781685,53,22,22.510864,23.28938
1890,1.372381,1.811575,0.6000004,0.0781685,53,22,22.510864,23.28938
1891,1.3876923,1.7446886,0.6000004,0.07897436,53,22,22.6922,23.934064
1893,1.3876923,1.811575,0.6000004,0.0781685,53,22,22.6922,23.369964
1894,1.3610989,1.7446886,0.6000004,0.07897436,53,22,22.66632,23.369964
1895,1.3901099,1.7446886,0.6000004,0.07897436,53,22,22.6922,23.934064
1896,1.3925275,1.8220513,0.6000004,0.07897436,53,22,22.795684,23.6117216
1898,1.3884982,1.8220513,0.6000004,0.0781685,53,22,22.66632,23.6117216
1899,1.3925275,1.8220513,0.6000004,0.0781685,53,22,22.795684,24.09524
1900,1.3925275,1.8260806,0.6000004,0.07333333,53,22,22.8732,24.175826
1902,1.3884982,1.8260806,0.6000004,0.07333333,53,22,22.8732,24.09524
1903,1.3876923,1.8260806,0.6000004,0.07575091,53,22,22.8732,24.09524
1904,1.3796337,1.8260806,0.6000004,0.07575091,53,22,22.8732,24.09524
1905,1.3764102,1.70117216,0.6000004,0.07655678,53,22,22.821534,23.6117216
1907,1.3651282,1.70117216,0.6000004,0.07655678,53,22,22.6922,23.6117216
1908,1.3619047,1.70117216,0.6000004,0.077362632,53,22,22.329102,23.6117216
1909,1.3619047,1.70117216,0.6000004,0.07897436,53,22,22.329102,23.6117216
1911,1.3635164,1.73663016,0.6000004,0.07897436,53,22,22.329102,23.6117216
1912,1.3619047,1.73663016,0.6000004,0.07413919,53,22,22.484924,23.6117216
1913,1.3635164,1.73663016,0.6000004,0.063663,53,22,22.6922,23.85348
1914,1.3731867,1.89699632,0.6000004,0.061245424,53,22,22.821534,23.85348
1916,1.3635164,1.89699632,0.6000004,0.061245424,53,22,22.6922,23.85348
1917,1.3731867,1.89699632,0.6000004,0.061245424,53,22,23.15683,23.85348
1918,1.3731867,1.89699632,0.6000004,0.063663,53,22,23.15683,23.85348
1920,1.3699634,1.8051282,0.6000004,0.06527472,53,22,23.053802,23.85348
1921,1.3506226,1.8051282,0.6000004,0.06527472,52,22,22.8732,23.85348
1922,1.3699634,1.8051282,0.6000004,0.06688645,52,22,23.053802,24.578754
1923,1.3506226,1.8051282,0.6000004,0.0676923,52,22,22.8732,24.014652
1925,1.3506226,1.8309158,0.6000004,0.06688645,53,22,23.053802,24.014652
1926,1.3506226,1.8309158,0.6000004,0.06930403,52,22,23.15683,24.014652
1927,1.3151648,1.8309158,0.6000004,0.07091575,52,22,23.15683,24.336996
1929,1.3151648,1.8607326,0.6000004,0.06930403,52,22,23.15683,24.336996
1930,1.3619047,1.8309158,0.6000004,0.06930403,52,22,23.285492,24.336996
1931,1.3764102,1.8607326,0.6000004,0.06930403,52,22,23.285492,24.820512
1933,1.3764102,1.89538468,0.6000004,0.07091575,52,22,23.285492,24.739926
1934,1.3764102,1.89538468,0.6000004,0.07010989,52,22,23.285492,24.739926
1935,1.3747985,1.89538468,0.6000004,0.07333333,52,22,23.285492,24.739926
1936,1.3747985,1.89538468,0.6000004,0.07333333,52,22,23.053802,24.739926
1938,1.337729,1.85106224,0.6000004,0.07333333,52,22,23.053802,24.739926
1939,1.337729,1.85106224,0.6000004,0.071721608,52,22,23.053802,25.545788
1940,1.3747985,1.85106224,0.6000004,0.071721608,52,22,23.41394,25.545788
1942,1.3546519,1.7841758,0.6000004,0.071721608,52,22,23.490936,25.06227
1943,1.3860806,1.7841758,0.6000004,0.07413919,52,22,23.67035,25.223444
1944,1.3860806,1.7841758,0.6000004,0.07333333,52,22,24.079102,25.06227
1945,1.3546519,1.73582416,0.6000004,0.07575091,52,23,24.079102,24.820512
1947,1.3546519,1.7841758,0.6000004,0.0781685,52,23,24.05362,24.820512
1948,1.3385347,1.73582416,0.6000004,0.0781685,52,23,24.130096,25.223444
1949,1.3385347,1.718901,0.6000004,0.077362632,52,23,24.282868,24.820512
1951,1.3385347,1.73582416,0.6000004,0.0781685,52,23,24.05362,25.223444
1952,1.3651282,1.81802192,0.6000004,0.07897436,52,23,24.282868,25.626374
1953,1.3296703,1.7261538,0.6000004,0.077362632,52,23,24.282868,25.223444
1954,1.3353114,1.81802192,0.6000004,0.077362632,52,23,24.05362,25.706958
1956,1.3353114,1.81802192,0.6000004,0.07655678,52,23,24.05362,25.706958
